customer_ID	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
110779	Home	6668 Mazatlan	NULL	Oxford	England	OX1	United Kingdom
110780	Home	667 Miller Dr.	NULL	Downey	California	90241	United States
110781	Home	6670 Brook St.	NULL	Olympia	Washington	98501	United States
110782	Home	6670 Del Rey St	NULL	Daly City	California	94015	United States
110783	Home	6670 Del Rey St	NULL	Matraville	New South Wales	2036	Australia
110784	Home	6671 Del Rey St.	NULL	Fremont	California	94536	United States
110785	Home	6671 Del Rey St.	NULL	West Sussex	England	RH15 9UD	United Kingdom
110786	Home	6671 Santa Barbara	NULL	Lemon Grove	California	91945	United States
110787	Home	6671 Santa Barbara	NULL	San Gabriel	California	91776	United States
110788	Home	6672 Mt. Dias Blvd.	NULL	Imperial Beach	California	91932	United States
110789	Home	6672 Mt. Dias Blvd.	NULL	Port Macquarie	New South Wales	2444	Australia
110790	Home	6673 Eola	NULL	El Cajon	California	92020	United States
110791	Home	6675 Andrea Lane	NULL	Cloverdale	South Australia	6105	Australia
110792	Home	6675 Andrea Lane	NULL	Royal Oak	British Columbia	V8X	Canada
110793	Home	6675 Logan Ct	NULL	El Cajon	California	92020	United States
110794	Home	6679 Cornelius Dr	NULL	Darlinghurst	New South Wales	2010	Australia
110795	Home	6679 Cornelius Dr	NULL	Seattle	Washington	98104	United States
110796	Home	6679 Stanbridge Ct.	NULL	Caloundra	Queensland	4551	Australia
110797	Home	6679 Stanbridge Ct.	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
110798	Home	"668, rue des Berges"	NULL	Drancy	Seine Saint Denis	93700	France
110799	Home	6680 Brookdale Dr.	NULL	Chula Vista	California	91910	United States
110800	Home	6680 Brookdale Dr.	NULL	Lake Oswego	Oregon	97034	United States
110801	Home	"66808, avenue de Villiers"	NULL	Chatou	Yveline	78400	France
110802	Home	6681 Golf Club Rd.	NULL	Lakewood	California	90712	United States
110803	Home	6681 Pestana Way	NULL	Fremont	California	94536	United States
110804	Home	6681 Pestana Way	NULL	Townsville	Queensland	4810	Australia
110805	Home	6682 B Way	NULL	Sedro Woolley	Washington	98284	United States
110806	Home	6682 Fountainhead Ct.	NULL	Chula Vista	California	91910	United States
110807	Home	6682 Fountainhead Ct.	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
110808	Home	6683 Brookside Drive	NULL	Caloundra	Queensland	4551	Australia
110809	Home	6683 Brookside Drive	NULL	Stoke-on-Trent	England	AS23	United Kingdom
110810	Home	6683 Carrick Ct	NULL	San Francisco	California	94109	United States
110811	Home	6684 Galloway Drive	NULL	El Cajon	California	92020	United States
110812	Home	6684 Galloway Drive	NULL	Perth	South Australia	6006	Australia
110813	Home	6685 Norris Court	NULL	Coffs Harbour	New South Wales	2450	Australia
110814	Home	6685 Norris Court	NULL	Fremont	California	94536	United States
110815	Home	6685 Rosina Court	NULL	Metchosin	British Columbia	V9	Canada
110816	Home	6687 Fairlane Place	NULL	Oakland	California	94611	United States
110817	Home	6688 Las Quebrados Ln.	NULL	Burbank	California	91502	United States
110818	Home	6688 Richard Place	NULL	Port Orchard	Washington	98366	United States
110819	Home	6688 Richard Place	NULL	Warrington	England	WA1	United Kingdom
110820	Home	"669, rue Philibert-Delorme"	NULL	Paris La Defense	Hauts de Seine	92081	France
110821	Home	6691 Brookview Dr	NULL	Chula Vista	California	91910	United States
110822	Home	6691 Brookview Dr	NULL	Santa Monica	California	90401	United States
110823	Home	6692 Black Walnut Court	NULL	Bellflower	California	90706	United States
110824	Home	6692 Bluefish Lane	NULL	Kirkland	Washington	98033	United States
110825	Home	6692 Bluefish Lane	NULL	Townsville	Queensland	4810	Australia
110826	Home	6692 Lindell Dr	NULL	Oakland	California	94611	United States
110827	Home	6693 Ryan Rd	NULL	Chula Vista	California	91910	United States
110828	Home	6693 Ryan Rd	NULL	Oak Bay	British Columbia	V8P	Canada
110829	Home	6694 Falcon Dr.	NULL	Redmond	Washington	98052	United States
110830	Home	6694 Trasher Road	NULL	Brisbane	Queensland	4000	Australia
110831	Home	6695 Black Walnut Court	NULL	Burbank	California	91502	United States
110832	Home	6695 Black Walnut Court	NULL	Sooke	British Columbia	V0	Canada
110833	Home	6695 Kathleen Drive	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
110834	Home	6695 Treat Blvd.	NULL	Bellflower	California	90706	United States
110835	Home	6695 Treat Blvd.	NULL	Berkeley	California	94704	United States
110836	Home	6696 Adria Drive	NULL	Sydney	New South Wales	1002	Australia
110837	Home	6696 Adria Drive	NULL	Watford	England	WA3	United Kingdom
110838	Home	6696 Park Highlands Blvd.	NULL	Burlingame	California	94010	United States
110839	Home	6696 Park Highlands Blvd.	NULL	Lake Oswego	Oregon	97034	United States
110840	Home	6697 Ridge Park Drive	NULL	Burlingame	California	94010	United States
110841	Home	6697 Ridge Park Drive	NULL	Everett	Washington	98201	United States
110842	Home	6697 Ridge Park Drive	NULL	Melbourne	Victoria	3000	Australia
110843	Home	6697 Roslyn Drive	NULL	Goulburn	New South Wales	2580	Australia
110844	Home	6697 Roslyn Drive	NULL	Issaquah	Washington	98027	United States
110845	Home	"6698, avenue de Villiers"	NULL	Croix	Nord	59170	France
110846	Home	6699 Premier Place	NULL	Chula Vista	California	91910	United States
110847	Home	6699 Premier Place	NULL	Warrnambool	Victoria	3280	Australia
110848	Home	"6699, rue de Longchamp"	NULL	Villeneuve-d'Ascq	Nord	59491	France
110849	Home	67 Flamingo Drive	NULL	Esher-Molesey	England	EM15	United Kingdom
110850	Home	67 Flamingo Drive	NULL	Oakland	California	94611	United States
110851	Home	67 Warren Street	NULL	West Covina	California	91791	United States
110852	Home	"67, avenue de l´ Union Centrale"	NULL	Bobigny	Seine Saint Denis	93000	France
110853	Home	"67, avenue de l´ Union Centrale"	NULL	Versailles	Yveline	78000	France
110854	Home	"67, avenue de Villiers"	NULL	Saint Germain en Laye	Yveline	78100	France
110855	Home	"67, cours Mirabeau"	NULL	Cergy	Val d'Oise	95000	France
110856	Home	"67, cours Mirabeau"	NULL	Drancy	Seine Saint Denis	93700	France
110857	Home	"67, rue des Berges"	NULL	Orleans	Loiret	45000	France
110858	Home	"67, rue Montcalm"	NULL	Villeneuve-d'Ascq	Nord	59491	France
110859	Home	"67, rue Pierre-Demoulin"	NULL	Colombes	Hauts de Seine	92700	France
110860	Home	670 Echo Canyon Lane	NULL	Oregon City	Oregon	97045	United States
110861	Home	6700 Corte Del Sol	NULL	Woodburn	Oregon	97071	United States
110862	Home	6700 Delta View Ln.	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
110863	Home	6700 Delta View Ln.	NULL	Silverwater	New South Wales	2264	Australia
110864	Home	6701 Eagle Peak Ave.	NULL	San Carlos	California	94070	United States
110865	Home	6701 Treat Blvd.	NULL	Melbourne	Victoria	3000	Australia
110866	Home	6702 Smiling Tree Court	NULL	Burbank	California	91502	United States
110867	Home	6702 Woodsworth Lane	NULL	Haney	British Columbia	V2W 1W2	Canada
110868	Home	6703 Corte Poquito	NULL	Beaverton	Oregon	97005	United States
110869	Home	6703 Corte Poquito	NULL	London	England	W1V 5RN	United Kingdom
110870	Home	6703 Milburn Dr.	NULL	Santa Monica	California	90401	United States
110871	Home	6703 Milburn Dr.	NULL	St. Leonards	New South Wales	2065	Australia
110872	Home	6705 Tweed Lane	NULL	Caloundra	Queensland	4551	Australia
110873	Home	6705 Tweed Lane	NULL	Coffs Harbour	New South Wales	2450	Australia
110874	Home	6706 Ridgeview Dr	NULL	Lake Oswego	Oregon	97034	United States
110875	Home	6709 Brush Creek Drive	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
110876	Home	6709 Prestwick Ave	NULL	Ballard	Washington	98107	United States
110877	Home	6709 Prestwick Ave	NULL	Langford	British Columbia	V9	Canada
110878	Home	671 Deerwood Court	NULL	Goulburn	New South Wales	2580	Australia
110879	Home	671 Deerwood Court	NULL	Springwood	New South Wales	2777	Australia
110880	Home	"671, place du Tertre"	NULL	Saint Germain en Laye	Yveline	78100	France
110881	Home	6710 Santa Monica Drive	NULL	Lakewood	California	90712	United States
110882	Home	6711 Frayne Ct.	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
110883	Home	6711 Frayne Ct.	NULL	Port Macquarie	New South Wales	2444	Australia
110884	Home	6713 Appalachian Drive	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
110885	Home	6713 Castle Rock	NULL	Bellflower	California	90706	United States
110886	Home	6713 Castle Rock	#3	Colma	California	94014	United States
110887	Home	6713 Eaker Way	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
110888	Home	6714 Roundtree Court	NULL	Glendale	California	91203	United States
110889	Home	6715 North Park Court	NULL	Haney	British Columbia	V2W 1W2	Canada
110890	Home	6719 Santa Teresa Dr	NULL	Wollongong	New South Wales	2500	Australia
110891	Home	6719 Santa Teresa Dr	# 1117	Santa Monica	California	90401	United States
110892	Home	672 Chrisland Court	NULL	London	England	C2H 7AU	United Kingdom
110893	Home	6720 Bryce Dr.	NULL	Bury	England	PE17	United Kingdom
110894	Home	6720 Primrose Dr.	NULL	Beaverton	Oregon	97005	United States
110895	Home	6720 Primrose Dr.	NULL	Haney	British Columbia	V2W 1W2	Canada
110896	Home	6721 Baldwin Dr	NULL	Bellingham	Washington	98225	United States
110897	Home	6721 Baldwin Dr	NULL	Langley	British Columbia	V3A 4R2	Canada
110898	Home	6721 High Maple Court	NULL	Issaquah	Washington	98027	United States
110899	Home	6725 Arata Way	NULL	Burlingame	California	94010	United States
110900	Home	6725 Arata Way	NULL	Sydney	New South Wales	1002	Australia
110901	Home	6727 Roux Court	NULL	Everett	Washington	98201	United States
110902	Home	6728 Palisade Court	NULL	Berkeley	California	94704	United States
110903	Home	6728 Palisade Court	NULL	Bracknell	England	RG12 8TB	United Kingdom
110904	Home	6729 Mt. Washington	NULL	Burlingame	California	94010	United States
110905	Home	6729 Mt. Washington	NULL	Esher-Molesey	England	EM15	United Kingdom
110906	Home	673 Chrisland Court	NULL	La Jolla	California	92806	United States
110907	Home	673 Hawes St.	NULL	Everett	Washington	98201	United States
110908	Home	673 Hawes St.	# 119 A	Coronado	California	92118	United States
110909	Home	673 Noah Court	NULL	Port Orchard	Washington	98366	United States
110910	Home	673 Noah Court	NULL	Stoke-on-Trent	England	AS23	United Kingdom
110911	Home	673 Old Mountain View Dr.	NULL	London	England	C2H 7AU	United Kingdom
110912	Home	673 Old Mountain View Dr.	NULL	Seattle	Washington	98104	United States
110913	Home	6730 East Cypress Road	NULL	Cloverdale	South Australia	6105	Australia
110914	Home	6730 Green Leaf Drive	NULL	Beaverton	Oregon	97005	United States
110915	Home	6730 Green Leaf Drive	NULL	Burbank	California	91502	United States
110916	Home	6730 Saddlehill Lane	NULL	Fremont	California	94536	United States
110917	Home	6732 Arcadia Pl.	#e	Colma	California	94014	United States
110918	Home	6732 Arcadia Pl.	#e	Redwood City	California	94063	United States
110919	Home	6732 Geary	NULL	Berkeley	California	94704	United States
110920	Home	6732 Mill Road	NULL	Lincoln Acres	California	91950	United States
110921	Home	6732 Tanager Court	NULL	Sooke	British Columbia	V0	Canada
110922	Home	6733 North Star Dr	NULL	Chula Vista	California	91910	United States
110923	Home	6733 North Star Dr	NULL	Springwood	New South Wales	2777	Australia
110924	Home	6735 Alet Court	NULL	Seattle	Washington	98104	United States
110925	Home	6736 Redbird Lane	NULL	W. Linn	Oregon	97068	United States
110926	Home	6738 Court Street	NULL	Metchosin	British Columbia	V9	Canada
110927	Home	6738 Wallace Dr.	NULL	El Cajon	California	92020	United States
110928	Home	6738 Wallace Dr.	NULL	Lane Cove	New South Wales	1597	Australia
110929	Home	6739 Rishell Ct.	NULL	Redmond	Washington	98052	United States
110930	Home	6739 Walnut Ave	NULL	York	England	YO15	United Kingdom
110931	Home	674 Woodchuck Pl.	NULL	Burien	Washington	98168	United States
110932	Home	674 Woodchuck Pl.	NULL	Port Macquarie	New South Wales	2444	Australia
110933	Home	6740 11th St. NE	NULL	London	England	SW8 4BG	United Kingdom
110934	Home	6740 Jalisco	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
110935	Home	6742 Clover Road	NULL	West Covina	California	91791	United States
110936	Home	6743 Blue Ridge Dr.	NULL	Wollongong	New South Wales	2500	Australia
110937	Home	6743 E. Leland	NULL	Burlingame	California	94010	United States
110938	Home	6743 E. Leland	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
110939	Home	6745 Blue Ridge Drive	NULL	Glendale	California	91203	United States
110940	Home	6745 Blue Ridge Drive	NULL	South Melbourne	Victoria	3205	Australia
110941	Home	6745 Salem St	NULL	London	England	SW8 4BG	United Kingdom
110942	Home	6745 Salem St	NULL	York	England	YO15	United Kingdom
110943	Home	6746 River Ash Court	NULL	Bremerton	Washington	98312	United States
110944	Home	6746 River Ash Court	NULL	Wollongong	New South Wales	2500	Australia
110945	Home	6748 Alfred Ave.	NULL	Bremerton	Washington	98312	United States
110946	Home	6748 Alfred Ave.	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
110947	Home	6749 East 23rd Street	NULL	Colma	California	94014	United States
110948	Home	6749 East 23rd Street	NULL	Milwaukie	Oregon	97222	United States
110949	Home	6749 Orchid Ct.	NULL	Westminster	British Columbia	V3L 1E7	Canada
110950	Home	6749 Quartermaster	NULL	Burlingame	California	94010	United States
110951	Home	6751 Del Rio Ln.	NULL	Everett	Washington	98201	United States
110952	Home	6751 Del Rio Ln.	NULL	Silverwater	New South Wales	2264	Australia
110953	Home	6751 East 25th St	NULL	Coffs Harbour	New South Wales	2450	Australia
110954	Home	6751 Yosemite Ct.	NULL	Burlingame	California	94010	United States
110955	Home	6751 Yosemite Ct.	NULL	Coffs Harbour	New South Wales	2450	Australia
110956	Home	6752 Covington Court	NULL	Bellflower	California	90706	United States
110957	Home	6752 Covington Court	NULL	Lynnwood	Washington	98036	United States
110958	Home	6753 Mines Road	NULL	Cambridge	England	CB4 4BZ	United Kingdom
110959	Home	6753 Mines Road	NULL	El Cajon	California	92020	United States
110960	Home	6754 Pampered Ct.	# 19	San Diego	California	92102	United States
110961	Home	6757 Pampered Ct.	NULL	Puyallup	Washington	98371	United States
110962	Home	6757 Pamplona Ct.	NULL	Coffs Harbour	New South Wales	2450	Australia
110963	Home	6759 Greenbrier Street	NULL	East Brisbane	Queensland	4169	Australia
110964	Home	6759 Greenbrier Street	NULL	Oak Bay	British Columbia	V8P	Canada
110965	Home	676 Yosemite Ct	NULL	Geelong	Victoria	3220	Australia
110966	Home	676 Yosemite Ct	NULL	Imperial Beach	California	91932	United States
110967	Home	6762 Mission Blvd	NULL	Edmonds	Washington	98020	United States
110968	Home	6762 Mission Blvd	NULL	Lane Cove	New South Wales	1597	Australia
110969	Home	6763 Northridge Drive	NULL	Beaverton	Oregon	97005	United States
110970	Home	6764 Eastgate	NULL	Matraville	New South Wales	2036	Australia
110971	Home	6764 Eastgate	NULL	National City	California	91950	United States
110972	Home	6766 Sea Ranch Ct.	NULL	Burbank	California	91502	United States
110973	Home	6766 Sea Ranch Ct.	NULL	Peterborough	England	PB12	United Kingdom
110974	Home	6767 Stinson	NULL	Santa Cruz	California	95062	United States
110975	Home	6768 Walters Way	NULL	Beverly Hills	California	90210	United States
110976	Home	6769 Kingswood Circle	NULL	Burbank	California	91502	United States
110977	Home	6769 Seabourne Ct.	NULL	London	England	SW1P 2NU	United Kingdom
110978	Home	6769 Seabourne Ct.	NULL	Los Angeles	California	90012	United States
110979	Home	677 Riveria Way	NULL	Salem	Oregon	97301	United States
110980	Home	677 Riviera Way	NULL	Rockhampton	Queensland	4700	Australia
110981	Home	6771 Bundros Court	NULL	San Gabriel	California	91776	United States
110982	Home	6772 Geraldine Dr.	NULL	South Melbourne	Victoria	3205	Australia
110983	Home	6772 Northstar Drive	NULL	Reading	England	RG7 5H7	United Kingdom
110984	Home	6774 Alier Drive	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
110985	Home	6774 Alier Drive	NULL	Seaford	Victoria	3198	Australia
110986	Home	6774 Bonanza	NULL	Bellflower	California	90706	United States
110987	Home	6775 Firestone	NULL	Tacoma	Washington	98403	United States
110988	Home	6778 Edie Ct.	NULL	Grossmont	California	91941	United States
110989	Home	6778 Edie Ct.	NULL	Seaford	Victoria	3198	Australia
110990	Home	6779 Willcrest Circle	NULL	San Gabriel	California	91776	United States
110991	Home	678 Acardia Pl	NULL	Berkeley	California	94704	United States
110992	Home	678 Acardia Pl	NULL	Sunbury	Victoria	3429	Australia
110993	Home	6780 Bonari Court	NULL	Bremerton	Washington	98312	United States
110994	Home	6780 Bonari Court	NULL	High Wycombe	England	HP10 9QY	United Kingdom
110995	Home	6780 Longbrook Way	NULL	Puyallup	Washington	98371	United States
110996	Home	6780 Ware Ct.	NULL	London	England	SW1P 2NU	United Kingdom
110997	Home	6780 Ware Ct.	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
110998	Home	6781 M Ln.	NULL	Lebanon	Oregon	97355	United States
110999	Home	6781 San Jose Ave	NULL	Lemon Grove	California	91945	United States
111000	Home	6781 San Jose Ave	NULL	Matraville	New South Wales	2036	Australia
111001	Home	6782 First Ave	NULL	Los Angeles	California	90012	United States
111002	Home	6782 First Ave	NULL	Melton	Victoria	3337	Australia
111003	Home	6785 Union St.	NULL	Newcastle	New South Wales	2300	Australia
111004	Home	6786 Pheasant Circle	NULL	Salem	Oregon	97301	United States
111005	Home	6787 Pheasant Circle	NULL	Oakland	California	94611	United States
111006	Home	6787 Terra Calitina	NULL	Downey	California	90241	United States
111007	Home	6787 Terra Calitina	NULL	Malabar	New South Wales	2036	Australia
111008	Home	6788 Edward Ave	NULL	Oakland	California	94611	United States
111009	Home	6788 Edward Ave	NULL	Paris	Seine (Paris)	75005	France
111010	Home	679 Land Ave	NULL	Los Angeles	California	90012	United States
111011	Home	679 Lanton Ave	NULL	Berkeley	California	94704	United States
111012	Home	679 Pepperidge Way	NULL	Berkeley	California	94704	United States
111013	Home	6790 Edward Avenue	NULL	Redmond	Washington	98052	United States
111014	Home	6790 Edward Avenue	NULL	Seaford	Victoria	3198	Australia
111015	Home	6790 Falcon Dr.	NULL	Santa Monica	California	90401	United States
111016	Home	6790 Falcon Dr.	NULL	Springwood	New South Wales	2777	Australia
111017	Home	6790 Loma Linda	NULL	Hervey Bay	Queensland	4655	Australia
111018	Home	6790 Loma Linda	NULL	Oregon City	Oregon	97045	United States
111019	Home	6791 Creekside Drive	NULL	Hobart	Tasmania	7001	Australia
111020	Home	6791 Creekside Drive	NULL	Sooke	British Columbia	V0	Canada
111021	Home	6793 Almond Street	NULL	Redmond	Washington	98052	United States
111022	Home	6793 Almond Street	NULL	Townsville	Queensland	4810	Australia
111023	Home	6793 Bonifacio St.	NULL	Burlingame	California	94010	United States
111024	Home	6793 Bonifacio St.	NULL	Woodland Hills	California	91364	United States
111025	Home	6793 Longview Road	NULL	Beverly Hills	California	90210	United States
111026	Home	6793 Longview Road	NULL	Vancouver	British Columbia	V7L 4J4	Canada
111027	Home	6794 Robinson Ave.	NULL	Edmonds	Washington	98020	United States
111028	Home	6795 Moccasin Ct.	NULL	Cranbourne	Victoria	3977	Australia
111029	Home	6797 Almondtree Circle	NULL	London	England	SE1 8HL	United Kingdom
111030	Home	6797 Almondtree Circle	NULL	Oregon City	Oregon	97045	United States
111031	Home	6797 Smiling Tree Court	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
111032	Home	6798 Roosevelt Avenue	NULL	Marysville	Washington	98270	United States
111033	Home	6799 El Camino Dr.	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
111034	Home	"67bis, boulevard du Montparnasse"	NULL	Morangis	Essonne	91420	France
111035	Home	68 Sunset Way	NULL	Coffs Harbour	New South Wales	2450	Australia
111036	Home	"68, avenue de l´ Union Centrale"	NULL	Bobigny	Seine Saint Denis	93000	France
111037	Home	"68, avenue de l´ Union Centrale"	NULL	Chatou	Yveline	78400	France
111038	Home	"68, avenue de l´ Union Centrale"	NULL	Colombes	Hauts de Seine	92700	France
111039	Home	"68, avenue de l´ Union Centrale"	NULL	Croix	Nord	59170	France
111040	Home	"68, avenue de l´ Union Centrale"	NULL	Dunkerque	Nord	59140	France
111041	Home	"68, avenue de l´ Union Centrale"	NULL	Les Ulis	Essonne	91940	France
111042	Home	"68, avenue de l´ Union Centrale"	NULL	Paris	Seine (Paris)	75016	France
111043	Home	"68, impasse Notre-Dame"	NULL	Cergy	Val d'Oise	95000	France
111044	Home	"68, impasse Notre-Dame"	NULL	Paris	Seine (Paris)	75009	France
111045	Home	"68, impasse Notre-Dame"	NULL	Saint-Denis	Seine Saint Denis	93400	France
111046	Home	"68011, rue Malar"	NULL	Colombes	Hauts de Seine	92700	France
111047	Home	6802 Spring Hill Road	NULL	Burlingame	California	94010	United States
111048	Home	6802 Spring Hill Road	NULL	West Sussex	England	RH15 9UD	United Kingdom
111049	Home	6804 Alovera Road	NULL	Findon	South Australia	5023	Australia
111050	Home	6804 Alovera Road	NULL	Watford	England	WA3	United Kingdom
111051	Home	6804 Coggins Drive	NULL	Issaquah	Washington	98027	United States
111052	Home	6804 Coldwater Drive	NULL	Reading	England	RG7 5H7	United Kingdom
111053	Home	"68062, rue des Grands Champs"	NULL	Boulogne-sur-Mer	Pas de Calais	62200	France
111054	Home	6807 Rambling Rose Drive	NULL	Lynnwood	Washington	98036	United States
111055	Home	6807 Snowberry Court	NULL	Burbank	California	91502	United States
111056	Home	6807 Snowberry Court	NULL	Milton Keynes	England	MK8 8DF	United Kingdom
111057	Home	6809 El Capitan Lane	NULL	Concord	California	94519	United States
111058	Home	6809 El Capitan Lane	NULL	Malabar	New South Wales	2036	Australia
111059	Home	6810 San Vincente Drive	NULL	Mill Valley	California	94941	United States
111060	Home	6812 Farm Bureau Rd.	NULL	Beverly Hills	California	90210	United States
111061	Home	6812 Sands Circle	# 163	Colma	California	94014	United States
111062	Home	6812 Semillon Circle	NULL	Hervey Bay	Queensland	4655	Australia
111063	Home	6813 Morning Way	NULL	London	England	C2H 7AU	United Kingdom
111064	Home	6813 Morning Way	NULL	Sooke	British Columbia	V0	Canada
111065	Home	6814 Gatewood Court	NULL	La Jolla	California	92806	United States
111066	Home	6816 Detroit Ave.	NULL	Westminster	British Columbia	V3L 1H4	Canada
111067	Home	6816 Piedra Dr.	NULL	Edmonds	Washington	98020	United States
111068	Home	6819 Krueger Drive	NULL	Port Macquarie	New South Wales	2444	Australia
111069	Home	6819 Meadow Lane	NULL	Oxford	England	OX14 4SE	United Kingdom
111070	Home	6819 Meadow Lane	NULL	Palo Alto	California	94303	United States
111071	Home	6819 Terry Lynn Lane	NULL	Chula Vista	California	91910	United States
111072	Home	682 Ada Dr.	NULL	Bellflower	California	90706	United States
111073	Home	682 Ambush Dr..	NULL	Shawnee	British Columbia	V9B 2C3	Canada
111074	Home	6820 Gladstone Dr.	NULL	Puyallup	Washington	98371	United States
111075	Home	6820 Krueger Drive	NULL	San Gabriel	California	91776	United States
111076	Home	6820 Montego	NULL	Burien	Washington	98168	United States
111077	Home	6820 Montego	NULL	Milton Keynes	England	MK8 8DF	United Kingdom
111078	Home	6820 Willow Pass Dr	NULL	Gloucestershire	England	GL7 1RY	United Kingdom
111079	Home	6820 Willow Pass Dr	NULL	Olympia	Washington	98501	United States
111080	Home	6821 Sepulveda Ct.	NULL	Downey	California	90241	United States
111081	Home	6827 Glaze Dr.	NULL	Calgary	Alberta	T2P 2G8	Canada
111082	Home	6827 Glazier Dr.	NULL	Seattle	Washington	98104	United States
111083	Home	6827 Seagull Court	NULL	Melton	Victoria	3337	Australia
111084	Home	6827 Seagull Court	NULL	Puyallup	Washington	98371	United States
111085	Home	6828 Benedict Court	NULL	Burlingame	California	94010	United States
111086	Home	6828 Benedict Court	NULL	Edmonds	Washington	98020	United States
111087	Home	6828 Willow Pass Road	NULL	Coffs Harbour	New South Wales	2450	Australia
111088	Home	6828 Willow Pass Road	#5	Langford	British Columbia	V9	Canada
111089	Home	683 Larch Ct.	NULL	Concord	California	94519	United States
111090	Home	683 Larch Ct.	NULL	San Gabriel	California	91776	United States
111091	Home	6831 Boxwood Drive	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
111092	Home	6832 Cotton Ct.	NULL	Liverpool	England	L4 4HB	United Kingdom
111093	Home	6832 Cunha Ct.	NULL	Bury	England	PE17	United Kingdom
111094	Home	6832 Fruitwood Dr	NULL	Langford	British Columbia	V9	Canada
111095	Home	6832 Le Jean Way	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
111096	Home	6833 Filomena	NULL	Edmonds	Washington	98020	United States
111097	Home	6834 Violetta	NULL	Sydney	New South Wales	1002	Australia
111098	Home	6834 Violetta	NULL	York	England	YO15	United Kingdom
111099	Home	6835 Lynwood Drive	NULL	Spring Valley	California	91977	United States
111100	Home	6836 Alum Rock Drive	NULL	Milwaukie	Oregon	97222	United States
111101	Home	6836 Alum Rock Drive	NULL	Watford	England	WA3	United Kingdom
111102	Home	6836 Somerset Pl.	NULL	Gloucestershire	England	GL7 1RY	United Kingdom
111103	Home	6836 Somerset Pl.	NULL	Lincoln Acres	California	91950	United States
111104	Home	6837 Pirate Lane	NULL	Clay	New York	13041	United States
111105	Home	6837 Pirate Lane	NULL	Santa Cruz	California	95062	United States
111106	Home	6837 Rosemarie Place	NULL	Darlinghurst	New South Wales	2010	Australia
111107	Home	6837 Weber Bryan St.	NULL	Beverly Hills	California	90210	United States
111108	Home	6837 Weber Bryan St.	NULL	Milton Keynes	England	MK8 8DF	United Kingdom
111109	Home	6838 El Rancho Drive	NULL	Cheltenham	England	GL50	United Kingdom
111110	Home	6838 El Rancho Drive	NULL	Townsville	Queensland	4810	Australia
111111	Home	684 Marsh Creek Rd.	NULL	La Jolla	California	92806	United States
111112	Home	6841 Curletto Dr.	NULL	Victoria	British Columbia	V8V	Canada
111113	Home	6841 Curletto Dr.	NULL	Warrington	England	WA3 7BH	United Kingdom
111114	Home	6841 Monti Dr.	NULL	Milwaukie	Oregon	97222	United States
111115	Home	6841 Monti Dr.	NULL	North Sydney	New South Wales	2055	Australia
111116	Home	6842 Fernwood Drive	NULL	Shawnee	British Columbia	V8Z 4N5	Canada
111117	Home	6843 Mountain View Blvd	NULL	Burbank	California	91502	United States
111118	Home	6843 San Simeon Dr.	NULL	Burbank	California	91502	United States
111119	Home	6843 San Simeon Dr.	NULL	Santa Cruz	California	95062	United States
111120	Home	6848 Calico Way	NULL	Concord	California	94519	United States
111121	Home	685 St. Peter Court	NULL	Gold Coast	Queensland	4217	Australia
111122	Home	685 St. Peter Court	NULL	San Diego	California	92102	United States
111123	Home	6850 Monument Blvd.	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
111124	Home	6850 Monument Blvd.	NULL	Wollongong	New South Wales	2500	Australia
111125	Home	6850 Shadow Creek Dr.	NULL	Burien	Washington	98168	United States
111126	Home	6852 Elderwood Drive	NULL	Bracknell	England	RG12 8TB	United Kingdom
111127	Home	6852 Elderwood Drive	NULL	Torrance	California	90505	United States
111128	Home	6853 Hacienda	NULL	Brisbane	Queensland	4000	Australia
111129	Home	6853 Hacienda	NULL	Redmond	Washington	98052	United States
111130	Home	6854 Muir Road	NULL	Hawthorne	Queensland	4171	Australia
111131	Home	6854 Muir Road	NULL	Imperial Beach	California	91932	United States
111132	Home	6854 Veale Ave.	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
111133	Home	6854 Veale Ave.	NULL	Hobart	Tasmania	7001	Australia
111134	Home	6855 Leewood Place	NULL	Marysville	Washington	98270	United States
111135	Home	6855 Leewood Place	NULL	Warrnambool	Victoria	3280	Australia
111136	Home	6857 Bentley St.	NULL	Kirkland	Washington	98033	United States
